time,acce_x,acce_y,acce_z,gyro_x,gyro_y,gyro_z,magnet_x,magnet_y,magnet_z,rv_w,rv_x,rv_y,rv_z
88241234777274,0.28803602,-0.7725826,10.834402,-0.12553272,0.13515383,0.5694787,-5.475,-34.2125,-41.2125,0.0021353585,0.014873556,0.01771997,0.9997301
88241264844409,0.47318068,-1.4638093,12.352648,-0.04612029,0.12904519,0.56413364,-5.8250003,-34.4625,-41.075,0.0035019505,-0.013833858,-0.017328398,-0.99974805
88241298446545,0.82313097,-1.3800604,12.239886,0.24281874,-0.20540328,0.41935867,-6.0125003,-34.5625,-41.0125,0.012088043,-0.016899576,-0.021069774,-0.9995621
88241318191024,0.8662018,-1.3019946,11.536994,0.29581127,-0.53038335,0.26801693,-6.2125,-34.600002,-41.037502,0.014130134,-0.023344813,-0.024008784,-0.9993393
88241338217586,0.7713862,-1.3507484,10.720743,0.26710063,-0.92561287,0.04657844,-6.4875,-34.6375,-41.075,0.01361563,-0.033654016,-0.02655219,-0.99898803
88241365362638,0.7812566,-1.5367904,9.982258,0.20097451,-1.2235621,-0.18738277,-7.275,-34.825,-41.15,0.010834041,-0.045707304,-0.0284738,-0.9984902
88241394643315,1.2475579,-1.5014962,9.446265,0.17791437,-0.90957767,-0.457385,-7.75,-34.95,-41.1125,0.0018871613,-0.06407924,-0.032567617,-0.9974115
88241421855659,1.0079765,-1.5320047,8.845069,0.12064579,-0.14034618,0.083383046,-8.7,-35.2,-40.8,2.9901002E-4,-0.066300936,-0.034453254,-0.99720466
88241448967690,0.47736812,-1.6420746,7.8170524,-0.3280344,-0.09010255,0.66110843,-9.1625,-35.3625,-40.7,0.0037186393,-0.06744493,-0.033893365,-0.9971402
88241469279357,1.1386845,-1.3160524,8.53161,-1.0151045,-0.06826414,1.0723732,-9.650001,-35.5,-40.6875,0.011844596,-0.06853952,-0.026888466,-0.9972157
88241501952794,1.7057835,-1.4081762,9.867402,-1.4662281,0.12950334,0.81031215,-10.625,-35.287502,-40.9,0.031040205,-0.06944321,0.003194886,-0.9970978
88241523099982,2.1329024,-1.3818551,10.611271,-1.0668753,0.2866483,0.28634286,-11.087501,-34.9,-41.1125,0.035177648,-0.067747265,0.015749909,-0.9969578
88241549267638,1.0474582,-1.0507482,10.449756,-0.4752528,0.40805766,-0.2686278,-11.4875,-34.350002,-41.4875,0.033925008,-0.06422987,0.023013411,-0.9970928
88241570125451,0.042771704,-1.015155,10.352248,0.10690133,0.41065386,-0.59849477,-11.8125,-33.8,-41.9375,0.028546711,-0.06023845,0.023763927,-0.99749273
88241600516909,-0.7797611,-0.26470602,9.217153,0.54458594,0.34025168,-0.28176138,-12.1625,-32.825,-42.875,0.019199608,-0.052650385,0.014079952,-0.99832916
88241620647117,-0.5805586,-0.28235307,8.648857,0.33505934,0.30894485,0.15378521,-12.1625,-32.425,-43.2125,0.019676054,-0.04961689,0.010288,-0.9985215
88241640939149,-0.055334024,-0.4336991,8.238788,0.045967575,0.24281874,0.5377137,-12.05,-32.175,-43.5,0.0243713,-0.046840657,0.0095745465,-0.9985591
88241668774669,0.5063811,-0.4761717,8.136195,-0.1915061,0.0594066,0.6948587,-11.8125,-31.987501,-43.912502,0.034650985,-0.046101063,0.013147942,-0.99824905
88241688567326,1.0651052,-0.42951167,8.497512,-0.3584249,-0.12064579,0.6669116,-11.7625,-32.037502,-44.05,0.040515024,-0.04766232,0.017330116,-0.997891
88241720679201,1.5122639,-0.5907281,9.527323,-0.56123203,-0.2244928,0.43997535,-11.7875,-32.025,-44.2125,0.04892599,-0.05212674,0.028278714,-0.99704033
88241740268576,1.7494525,-0.6095716,10.328619,-0.5534435,-0.13530655,0.3092503,-11.900001,-31.9125,-44.375,0.05105678,-0.05283248,0.033554688,-0.9967327
88241765434461,1.8912272,-0.43609193,10.836197,-0.18784092,0.240528,-0.13087778,-12.337501,-31.4375,-44.65,0.05088795,-0.051369127,0.036924604,-0.9966987
88241803161388,1.2397813,-0.24436702,11.092229,0.1847866,0.3103193,-0.5526799,-12.625,-30.8125,-44.775,0.04336899,-0.045514878,0.03623556,-0.9973638
88241835422065,0.47826543,0.03678965,11.51516,0.19104797,0.32299474,-0.6252201,-12.5375,-30.575,-44.8125,0.031359717,-0.039087098,0.032585915,-0.99821186
88241868310190,-0.0738784,-0.2650051,12.692129,0.14019346,0.5082395,-0.5242747,-11.95,-30.3375,-44.825,0.025657138,-0.03428829,0.031249287,-0.9985938
88241903157742,0.06460621,-0.55453664,13.1333065,0.3808742,0.14676027,-0.2782489,-10.975,-30.375,-44.6125,0.018228985,-0.0272821,0.026249375,-0.9991168
88241941084044,0.9311071,-1.0809577,12.221641,0.5406153,0.0490219,-0.25503606,-10.0,-30.625,-44.425,0.013325809,-0.028625164,0.01569494,-0.9993782
88241965994044,-0.2117648,-2.8582265,12.162418,0.24098615,0.7849612,0.018325943,-9.55,-30.8375,-44.287502,0.012725208,-0.022705406,0.012485233,-0.99958324
88241986285503,-0.046959143,-2.7547371,12.172289,-0.10033454,1.4146101,0.34254244,-9.0625,-31.075,-44.125,0.0153172705,-0.0100149745,0.013243926,-0.99974483
88242006277326,0.7704889,-2.1131616,12.230614,-0.21334453,1.5125012,0.46318823,-8.55,-31.25,-44.0,0.019835958,0.0053613754,0.01576126,-0.99966466
88242043317534,1.6091732,-1.4446666,9.693324,0.46257734,0.5555815,-0.33597562,-7.5125003,-31.5625,-43.8125,0.019367678,0.023501944,0.012640615,-0.9994562
88242066582638,1.463211,-1.4201403,8.612965,0.90209454,0.00763581,-0.8513928,-6.9500003,-31.7625,-43.65,0.010925804,0.023985185,0.0041161412,-0.99964416
88242086340867,1.2909278,-1.18684,7.7910304,1.11605,-0.27183482,-1.1206315,-6.3625,-31.987501,-43.425,4.4013077E-4,-0.021328097,0.0067249555,0.99974984
88242106466180,1.1512468,-0.78783685,7.1021967,1.0105231,-0.297033,-1.1585051,-5.7000003,-32.287502,-43.15,0.011649244,-0.018535003,0.015984688,0.9996326
88242138020711,0.44656053,-0.5566304,7.1745796,0.17409647,0.14355323,-0.71013033,-4.25,-32.9625,-42.7375,0.028460713,-0.01918136,0.023485452,0.9991349
88242168822221,0.03918247,-0.6843473,7.9310107,-0.31612253,0.27046037,-0.014660755,-3.0625,-33.600002,-41.9,0.031450108,-0.022122024,0.021599203,0.999027
88242202146180,0.12083755,-0.83090764,9.23151,-0.18402301,-0.0033597562,0.27107126,-2.575,-33.8625,-41.525,0.02750946,-0.026771553,0.014601569,0.9991563
88242236763732,0.52911294,-0.6900302,9.204291,0.033444848,-0.32559094,0.19944735,-1.8000001,-34.25,-41.1125,0.02423334,-0.018907111,0.01593754,0.99940044
88242267129044,0.6646065,-0.69900334,8.841479,0.4317287,-0.7345649,-0.055588696,-1.6,-34.275,-40.787502,0.02467059,-0.011419286,0.019706326,0.9994362
88242287463992,0.86979103,-0.5673981,8.623135,0.51053023,-0.62552553,-0.12247839,-1.7125,-34.2625,-40.675,0.025909118,-0.005040484,0.024277266,0.99935675
88242316584096,0.5901299,-0.34785658,8.520542,0.49999282,-0.41615164,-0.123852834,-1.9250001,-34.3375,-40.6375,0.027857184,0.0018269812,0.0332538,0.999057
88242336505398,0.25004998,-0.36281174,8.916554,0.41798422,-0.170584,-0.027488915,-2.2125,-34.475002,-40.662502,0.026576588,0.0019758807,0.036516372,0.99897766
88242366678315,0.046061836,-0.29132617,9.7654085,0.2669479,0.06383537,0.30482152,-2.8375,-34.8625,-40.425,0.023611693,0.0015049839,0.039235305,0.9989498
88242386751127,-0.04336991,-0.47048876,10.06481,0.23564109,0.038179047,0.37476555,-3.1625001,-35.125,-40.287502,0.019806636,0.0012744515,0.041557547,0.998939
88242406744357,-0.42562333,-0.7253244,10.289138,0.2046397,-0.0061086477,0.3839285,-3.4375,-35.412502,-40.2125,0.016037734,0.0014699212,0.043560974,0.998921
88242444560242,-0.58504516,-1.0689936,11.12513,-0.013439025,-0.1452331,0.59910566,-3.9750001,-35.8875,-40.0125,0.0059263846,0.003961177,0.044424705,0.9989873
88242467649773,0.119042926,-0.8066803,11.826825,-0.10506874,-0.27259842,0.7009673,-4.2625003,-36.037502,-39.850002,9.5339963E-4,-0.0070537208,-0.04322651,-0.99903995
88242488126805,0.549751,-0.40618163,12.41546,-0.09453133,-0.43524116,0.6707295,-4.625,-36.162502,-39.8125,0.0074602845,-0.011852142,-0.042063635,-0.9990168
88242508549669,0.40289152,-0.23479572,11.914163,3.054324E-4,-0.66401,0.48426306,-5.0875,-36.2625,-39.787502,0.011730824,-0.018987723,-0.042057607,-0.99886584
88242542403940,-0.37357944,-0.57457656,10.49821,0.030390523,-0.79549867,0.062308207,-6.1875,-36.3875,-39.8125,0.013324689,-0.035129324,-0.042947415,-0.99837065
88242567234252,-0.8171489,-0.95832545,10.112966,-0.2489274,-0.22739442,0.5540544,-6.8125,-36.412502,-39.787502,0.015135243,-0.03985797,-0.041961484,-0.9982092
88242588107377,-1.0893325,-1.6357933,9.945767,-0.53404856,-0.02611447,1.0361794,-7.4625,-36.4,-39.825,0.02130433,-0.041782834,-0.038819704,-0.998145
88242618567690,0.6906284,-1.4685949,10.293324,-0.7211259,0.007177661,1.1899645,-8.775001,-36.275,-39.9625,0.043560464,-0.04294898,-0.02431192,-0.99783105
88242639012586,1.2729816,-1.4635102,10.3136635,-0.6685915,0.03619374,0.9833396,-9.45,-36.075,-40.025,0.05150702,-0.042950712,-0.01806393,-0.99758506
88242669814409,1.4024931,-1.3842479,10.090234,-0.02489274,0.04703659,0.0650571,-10.5625,-35.5,-40.4375,0.0552094,-0.04225732,-0.014893079,-0.99746907
88242700551752,0.4139583,-0.94695956,8.939586,0.38255405,-0.04382955,-0.29856017,-11.05,-35.225002,-40.675,0.050887365,-0.042238094,-0.02104713,-0.9975888
88242724485450,-0.41724846,0.027816564,7.815856,0.6253728,0.04291325,-0.43676832,-11.400001,-35.05,-40.912502,0.046425737,-0.041935552,-0.027833907,-0.99765295
88242754268732,-0.5694918,0.31435707,7.5463643,0.4016436,0.14126249,-0.25106543,-11.7625,-34.9,-41.0875,0.042638727,-0.03765706,-0.035853777,-0.99773663
88242774506856,-0.35114673,0.48185465,7.993224,0.123547405,0.20219624,0.032833982,-11.825,-34.95,-41.162502,0.046073742,-0.035627387,-0.035066277,-0.99768645
88242794408575,-0.109471634,0.4977071,8.499306,-0.04657844,0.21762058,0.3245219,-11.7625,-35.125,-41.3,0.05111978,-0.034539,-0.033585317,-0.9975299
88242816704252,0.28235307,0.5626124,8.72124,-0.108123064,0.14950916,0.51816607,-11.7,-35.3375,-41.425,0.056479126,-0.03375062,-0.031715266,-0.997329
88242836942846,0.8593224,0.85064846,9.133404,-0.15668681,0.10430516,0.537561,-11.625,-35.575,-41.4625,0.06065298,-0.031694353,-0.029085286,-0.99723154
88242867570034,1.0869397,0.93260264,10.258629,-0.24953826,0.39721483,0.31612253,-11.4875,-35.8125,-41.45,0.06349358,-0.027844075,-0.026321089,-0.99724644
88242888814252,0.97477615,0.84047896,10.684252,-0.10827578,0.52687085,0.11866048,-11.462501,-35.8,-41.6125,0.06556869,-0.022827474,-0.023916438,-0.9973002
88242908911388,1.0390832,0.86560357,10.963913,0.03573559,0.4647154,-0.017867794,-11.462501,-35.7125,-41.775,0.06657153,-0.017918576,-0.022719184,-0.997362
88242935942117,1.0722836,0.9173484,11.062917,0.1763872,0.28603745,-0.17715079,-11.400001,-35.5625,-41.8875,0.06528309,-0.012010132,-0.023867168,-0.99750906
88242969559877,0.9173484,0.8222337,10.506585,0.1574504,0.008704823,-0.42012227,-11.125,-35.3125,-41.912502,0.062319614,-0.010961208,-0.026019882,-0.9976568
88243000757065,0.64845496,0.39511484,11.143076,0.036651887,0.12095123,-0.42653632,-10.6875,-35.125,-41.8125,0.05422478,-0.009619574,-0.028192693,-0.9980843
88243021349617,0.65712893,0.15044872,11.7667055,-0.02565632,0.14401138,-0.35598144,-10.400001,-35.0875,-41.7625,0.050657563,-0.00803627,-0.027762879,-0.99829775
88243041458419,1.2705889,0.08763713,12.267703,0.03970621,0.015882485,-0.30054548,-10.1125,-35.100002,-41.7125,0.04768998,-0.007636959,-0.02802092,-0.99843985
88243079103888,1.1464611,-0.39780676,11.386247,0.41737336,-0.27458373,-0.5737547,-9.6375,-35.225002,-41.425,0.03840853,-0.011553554,-0.034363173,-0.99860424
88243101238992,-0.33589247,-1.6567305,10.773086,0.38209593,0.033444848,-0.5563451,-9.400001,-35.350002,-41.2125,0.033149675,-0.01093194,-0.037938934,-0.9986702
88243121203211,-0.21385853,-1.6271194,10.265209,0.039858926,0.3339903,-0.1962403,-9.125,-35.4875,-41.0875,0.031566687,-0.0074422862,-0.037943456,-0.9987535
88243141337325,0.5485546,-1.2735798,10.176973,-0.3933969,0.33918267,0.13225223,-8.825,-35.5875,-41.025,0.03318764,-0.004310655,-0.03349379,-0.9988785
88243169877846,1.8131614,-1.0588241,10.189536,-0.7385355,-0.0923933,-0.0042760535,-8.400001,-35.55,-41.05,0.03520348,-0.003354158,-0.026531415,-0.9990223
88243190321336,1.9450657,-0.87338024,10.222138,-0.5413789,-0.2122755,-0.45585784,-8.212501,-35.425,-41.100002,0.034647115,-0.004884338,-0.019272039,-0.99920183
88243218147794,1.6438692,-0.9101699,10.264012,-0.22052218,-0.05589413,-0.8761328,-7.975,-35.3125,-41.275,0.014938533,-0.0058466457,-0.013547055,-0.9997795
88243238780190,1.1353943,-0.79770726,10.170394,0.14370593,0.22266021,-1.0700824,-7.6875,-35.175,-41.5,0.004547836,-0.0018351192,-0.017296119,-0.9998384
88243269536960,0.02003989,-0.4316054,9.053245,0.5574141,0.4721985,-0.7353285,-6.9125,-34.8375,-41.75,0.0034266768,-0.0030247832,0.02276145,0.99973047
88243295086856,-0.22971097,-0.44805604,8.296215,0.2490801,0.24358234,-0.07803798,-6.4625,-34.75,-41.6875,0.008835563,-0.010029842,0.030166684,0.9994555
88243321971752,0.17318054,-0.2961118,7.7811604,-0.008857539,0.005345067,0.04092794,-5.975,-34.7625,-41.5625,0.008476638,-0.010431121,0.03034669,0.9994491
88243355789773,0.36759737,-0.3059822,8.107481,-0.27565274,-0.4300488,-0.05131264,-5.0375,-34.975002,-41.375,0.008762744,-0.00411976,0.02532628,0.99963236
88243384648940,0.45553362,-0.20368902,8.900702,-0.17150028,-0.51724976,-0.1517999,-4.375,-35.162502,-41.125,0.010287276,7.324219E-4,0.02352254,0.9996701
88243404872898,0.19381863,-0.28953153,8.958429,0.05054906,-0.46807513,-0.23976442,-4.3,-35.225002,-41.0125,0.012784206,0.005359985,0.023847803,0.9996195
88243434901856,0.0317049,-0.21714866,8.811271,0.4893027,-0.27504188,-0.25014913,-4.3250003,-35.275,-41.0125,0.017935615,0.011690742,0.031416923,0.99927706
88243455923471,-0.27966115,-0.18574286,8.46491,0.5528326,-0.15760311,-0.13179408,-4.4500003,-35.3125,-40.925,0.019045707,0.013276515,0.03678815,0.99905336
88243484476231,-0.34067813,-0.14895321,8.633603,0.44761115,-0.050854493,0.07788526,-4.7625003,-35.412502,-40.6125,0.018048251,0.013779354,0.0407554,0.9989111
88243504484044,-0.28205398,-0.20668006,9.124431,0.22372922,0.084757484,0.32100943,-4.9125,-35.5125,-40.3625,0.014426005,0.012954416,0.042496953,0.99890846
88243524452846,-0.401396,-0.5309075,9.740582,0.013133593,0.15699224,0.4989238,-5.0750003,-35.65,-40.125,0.009182902,0.01155033,0.042240743,0.9989985
88243557073992,-0.7283154,-1.4718851,11.1478615,-0.123852834,0.05054906,0.7447969,-5.425,-35.975002,-39.675,0.004711977,-0.010779575,-0.039579783,-0.9991472
88243599632169,0.47228336,-1.3426726,12.502797,-0.30100363,0.030390523,0.92072594,-5.925,-36.125,-39.662502,0.023786489,-0.010955088,-0.034377478,-0.99906576
88243620155085,0.78394854,-1.1132607,12.504592,-0.24724752,-0.25045455,0.62751085,-6.3,-36.1125,-39.875,0.032249674,-0.01156902,-0.03143779,-0.9989183
88243641056544,0.6017949,-0.9526425,11.650055,-0.23075417,-0.6534726,0.28878632,-6.7125,-36.05,-40.05,0.036812246,-0.0155264605,-0.02922915,-0.998774
88243661283939,-0.07208378,-1.2981063,10.990534,-0.41126472,-0.8164208,0.24373505,-7.25,-35.9375,-40.162502,0.0388504,-0.02317054,-0.0266977,-0.99861956
88243686421908,-0.37058842,-2.0183458,10.447661,-0.76251197,-0.8617775,0.52961975,-7.8250003,-35.7625,-40.2625,0.041674096,-0.031956784,-0.021467723,-0.9983893
88243720198471,0.8060821,-1.9594226,11.102098,-1.2308925,-0.41080657,1.1349868,-9.25,-35.1375,-40.75,0.058794443,-0.046647634,-1.2207031E-4,-0.9971796
88243740276023,1.7575282,-1.7476579,11.736795,-0.9980003,-0.092087865,0.91049397,-10.0625,-34.6875,-41.100002,0.06877479,-0.049849994,0.0118067935,-0.996316
88243760675189,1.9851454,-1.7078772,12.171092,-0.51495904,0.23212862,0.48701194,-10.85,-34.175,-41.425,0.074985854,-0.049337402,0.019396892,-0.99577445
88243789817064,1.3579268,-1.3232309,11.132907,0.100487255,0.37278023,0.011300999,-12.2,-33.025,-42.037502,0.07631728,-0.044053685,0.020119766,-0.9959067
88243820555346,0.29491538,-0.62452674,8.941081,1.1233803,0.32039857,-0.5111411,-12.6875,-32.55,-42.3875,0.06819023,-0.036386784,0.001582212,-0.9970073
88243844643002,-0.1788635,-0.15433706,7.8837523,1.1953096,0.2764163,-0.47632182,-13.2,-32.1875,-42.8625,0.064077035,-0.032846216,-0.010066176,-0.99735343
88243873857012,-0.28145576,0.19441684,7.62443,0.52656543,0.29764387,0.04978548,-13.175,-32.275,-42.875,0.06391497,-0.026437173,-0.022117982,-0.9973599
88243901905346,0.14925231,0.06550352,8.399107,0.20204352,0.3159698,0.38606653,-12.7375,-33.0,-42.525,0.068294935,-0.023555145,-0.023154458,-0.9971183
88243935577637,0.8787641,0.11844472,9.812068,0.11377356,0.14263692,0.6345358,-12.5375,-33.5,-42.2625,0.08079367,-0.020350626,-0.024742963,-0.9962159
88243955624669,1.0310074,0.36460635,10.351351,0.20326525,0.205556,0.5537489,-12.375,-33.9875,-41.975002,0.08565579,-0.017861519,-0.02663931,-0.9958084
88243988729252,0.66969126,0.49980083,10.670195,0.4395172,0.33918267,0.32268932,-12.175,-34.75,-41.662502,0.08951184,-0.014238339,-0.0298843,-0.9954355
88244021068210,0.84406817,0.666102,10.752149,0.540768,0.4459313,0.23121232,-12.2375,-35.162502,-41.3875,0.0956564,-0.006321781,-0.03908233,-0.9946268
88244060264044,1.172184,1.0097711,10.853844,0.60979575,0.5729912,-0.12614357,-12.275001,-35.5,-41.15,0.09792626,0.0052759238,-0.04868448,-0.99398816
88244098948002,0.9382856,1.3519448,10.578968,0.8672753,0.27580544,-0.7854194,-11.9375,-36.05,-40.7,0.08928123,0.015677365,-0.062108483,-0.99394447
88244121073314,-0.285045,1.3133606,9.947562,0.8962914,0.1386663,-1.017548,-11.6125,-36.425,-40.325,0.07982773,0.018885426,-0.07067344,-0.9941208
88244141572429,-0.7049854,1.1186446,9.722636,0.80741054,0.07177661,-1.0195333,-11.2,-36.825,-39.850002,0.0692838,0.021163275,-0.07875144,-0.9942586
88244180743418,0.4432704,0.8333005,9.795319,0.59620404,-0.16554436,-0.58245957,-10.1625,-37.7625,-38.8625,0.05383702,0.021749765,-0.091299616,-0.99412924
88244202982377,1.3136597,1.0247263,9.212367,0.5888736,-0.2886336,-0.51358455,-9.6,-38.25,-38.3375,0.048744895,0.020205863,-0.09673739,-0.99391025
88244224062221,0.9451649,0.6125626,8.684152,0.5540544,-0.38011062,-0.6200278,-9.087501,-38.725002,-37.825,0.042354707,0.017289227,-0.1025068,-0.9936798
88244244225866,-0.34247273,-0.4229314,8.133503,0.3065014,-0.18493931,-0.6004801,-8.6125,-39.2,-37.375,0.035748478,0.0155705465,-0.10628715,-0.9935707
88244269414460,-0.64965135,-0.78723866,8.091031,-0.92546016,0.42073312,0.029626941,-7.7625003,-39.9625,-36.625,0.032391213,0.016850125,-0.105016515,-0.9938
88244289546283,0.33320054,-0.27816564,9.018549,-1.3878847,0.44852746,0.1310305,-7.425,-40.1375,-36.45,0.033833522,0.022572778,-0.09018774,-0.99509394
88244322283523,1.591227,-0.5344968,11.186147,-0.95310175,0.10797035,-0.432645,-7.1375003,-40.15,-36.425,0.034250025,0.027700817,-0.063900396,-0.99698365
88244355806335,1.6360924,-0.599103,10.669297,-0.41034842,0.08735366,-0.9353867,-6.5625,-39.675,-36.787502,0.016603807,0.03030222,-0.054492194,-0.99791616
88244375930606,1.3334004,-0.2620141,9.9960165,0.11499529,0.15714496,-1.3451242,-6.1625,-39.325,-37.100002,0.0026632599,0.033059653,-0.056837857,-0.99783236
88244404359512,0.5805586,-0.10737792,8.877073,0.42959064,0.25809038,-1.4326307,-5.0875,-38.5,-37.8,0.012429612,-0.036506984,0.061029054,0.9973907
88244424630554,-0.22881366,0.13280165,7.856833,0.08384119,0.2234238,-1.1200206,-4.4125,-38.1125,-38.05,0.02513463,-0.039666653,0.06326046,0.9968916
88244453855710,-1.3405789,0.039780676,7.578368,-0.40989026,0.13530655,-0.6817251,-3.6375,-37.8125,-38.287502,0.03734873,-0.0427647,0.05422286,0.9969133
88244475029095,-0.76689965,0.104087785,8.286644,-0.75869405,-0.05589413,-0.35873035,-2.8500001,-37.55,-38.4375,0.039922778,-0.04097128,0.04561021,0.99732006
88244505148627,0.16301104,0.16689938,9.168997,-0.6224712,-0.50885034,-0.35598144,-1.325,-37.125,-38.725002,0.042814847,-0.037045877,0.0385719,0.99765056
88244525866752,0.08045866,0.031405795,9.1974125,-0.33353218,-0.6082686,-0.4715876,-0.7375,-36.8875,-38.850002,0.04732882,-0.03139296,0.033912048,0.9978098
88244563732064,-0.28414768,0.12981063,9.099008,0.02932151,-0.2866483,-0.4459313,-0.05,-36.275,-39.175,0.056958463,-0.023005318,0.03182479,0.997604
88244586810658,-0.6646065,-0.046959143,9.23151,0.034666575,-0.10537417,-0.30512697,0.1,-35.9375,-39.3875,0.060428135,-0.021736057,0.031960517,0.99742395
88244606638522,-0.74626154,-0.1061815,9.728619,-0.029474225,0.00320704,-0.06933315,0.1375,-35.6125,-39.525,0.061483342,-0.021638148,0.031809803,0.9973664
88244626846179,-0.6831509,-0.13549358,10.409377,-0.12324197,0.020005822,0.19532402,0.125,-35.3375,-39.7375,0.060369045,-0.022077184,0.03083067,0.9974556
88244657999043,-0.91196454,-0.63798636,11.82533,-0.066431545,-0.035582874,0.216857,0.0375,-34.95,-39.925,0.056230176,-0.021910517,0.028755527,0.9977631
88244686887272,-1.1608181,-0.9882358,12.367304,0.11866048,-0.04046979,0.3695732,-0.025,-34.8625,-39.9625,0.053697485,-0.021307828,0.028853303,0.9979129
88244720259408,-1.0609177,-1.154537,12.741482,0.19456044,-0.09025527,0.4251619,-0.15,-34.8125,-39.975002,0.045864336,-0.019525908,0.031961914,0.9982453
88244740546699,-1.1467602,-1.0767702,12.352348,0.22495095,-0.308334,0.40301803,-0.275,-34.8375,-40.037502,0.042181432,-0.016305871,0.033973068,0.9983991
88244760876387,-1.2649059,-0.8467601,11.881262,0.16997312,-0.7177661,0.31917685,-0.4625,-34.9375,-40.037502,0.039330136,-0.008602276,0.035301756,0.99856544
88244788703991,-1.6235301,-1.1234303,11.457134,-0.17806709,-1.2508984,0.27565274,-1.1625,-35.15,-39.9625,0.03737545,0.0023733182,0.034869827,0.9986899
88244809608731,-2.0030916,-2.0027926,10.720144,-0.3478875,-1.4051417,0.5044216,-1.8125,-35.225002,-40.0125,0.03502801,0.014516619,0.032443617,0.9987541
88244837479616,-0.9020941,-2.178665,10.779666,-0.48304132,-1.4291182,0.9156863,-2.5875,-35.2625,-40.075,0.014933545,0.049016666,0.019496122,0.998496
88244857570554,0.7932207,-1.8568304,10.783554,-0.5129737,-1.288772,1.2533418,-3.5,-35.2625,-40.1375,0.0025106159,0.05996362,0.0144512905,0.99809283
88244887012429,2.1622143,-1.3926228,10.131211,-0.07773254,-0.5771145,0.89064085,-5.8,-35.100002,-40.4375,0.0072392947,-0.06687148,-0.0121672945,-0.9976612
88244907561491,1.7676977,-1.1784651,9.601201,0.28619015,-0.108886644,0.38805184,-6.9875,-34.912502,-40.6375,0.011879141,-0.06875106,-0.013844087,-0.99746704
88244929179824,0.9284152,-0.93230355,9.08465,0.6334668,0.30634868,-0.017409647,-8.1375,-34.75,-40.8875,0.012662994,-0.066186324,-0.019498035,-0.9975364
88244955358054,0.31076783,-0.33409786,8.71466,0.9463823,0.69409513,-0.13271037,-9.1375,-34.7,-40.9875,0.010936029,-0.05363376,-0.037055936,-0.997813
88244975818418,-0.20727827,0.28235307,8.082955,0.78694654,0.6175843,0.077121675,-9.900001,-34.7625,-40.9375,0.012208862,-0.04734613,-0.044836376,-0.9977971
88245003983522,-0.93679005,0.57427746,7.3307114,0.49663305,0.48441577,0.365908,-10.675,-35.225002,-40.8,0.015963698,-0.042761564,-0.04947207,-0.997732
88245024795606,-0.81655073,0.5952146,7.555936,0.16936226,0.31826055,0.64354604,-10.775001,-35.5625,-40.725002,0.022609057,-0.039829355,-0.050794158,-0.9976585
88245060561647,0.27936205,0.80159557,8.619844,-0.16752967,0.007177661,0.91721344,-10.85,-36.287502,-40.425,0.039605,-0.03927668,-0.047618687,-0.997307
88245100493210,1.3199408,1.0698909,8.7622175,-0.12247839,-0.17684536,0.89079356,-11.0125,-36.825,-40.375,0.057533074,-0.043103095,-0.044202264,-0.9964328
88245120988418,1.8248264,1.3420744,9.00808,-0.14355323,-0.18982624,0.77442384,-11.225,-36.9375,-40.4625,0.06492626,-0.045308974,-0.042398658,-0.99595886
88245141241387,2.312065,1.6402799,9.631709,-0.21426082,-0.048411034,0.61223924,-11.575,-36.9,-40.525,0.070359,-0.045830373,-0.04007719,-0.9956621
88245161930554,2.6144578,1.852942,10.42164,-0.24342962,0.17974696,0.41187558,-12.0125,-36.787502,-40.55,0.07398951,-0.04394972,-0.03733037,-0.9955905
88245195458418,2.425724,1.721935,11.093125,0.06368265,0.29947644,-0.028710645,-12.775001,-36.425,-40.4875,0.07472867,-0.037991334,-0.036848456,-0.9957984
88245216857637,2.3177478,1.588236,11.042578,0.28985533,0.22876886,-0.2629773,-12.962501,-36.275,-40.5125,0.07171026,-0.035498332,-0.040150184,-0.9959847
88245237713574,2.032703,1.3648062,11.124232,0.40973756,0.24831653,-0.44501498,-13.075,-36.15,-40.412502,0.06743631,-0.032355312,-0.044012062,-0.9962271
88245258396283,1.7494525,1.1075778,11.243276,0.41935867,0.38240135,-0.50991935,-13.0375,-36.0875,-40.287502,0.06264931,-0.027649937,-0.047899496,-0.996502
88245289249928,2.143072,1.1802598,11.271989,0.40317076,0.3006982,-0.5546652,-12.575,-36.125,-39.9375,0.057862487,-0.023192396,-0.051688813,-0.9967158
88245309485606,2.405684,1.3019946,10.676775,0.4054615,0.0013744457,-0.67576915,-12.1625,-36.275,-39.7625,0.05239775,-0.020796066,-0.055319674,-0.996876
88245337574147,2.0353947,0.8997013,10.396216,0.04780017,-0.14309508,-0.6829468,-11.6875,-36.525,-39.55,0.034037925,-0.024033597,-0.06181762,-0.99721736
88245358393731,1.0654043,-0.36340994,10.818251,-0.4318814,0.2933678,-0.23777911,-11.212501,-36.8125,-39.3625,0.031836957,-0.021072956,-0.057304047,-0.9976265
88245388502324,1.8089739,-1.2619148,12.323036,-0.7498365,0.5742129,0.18585561,-10.2875,-37.162502,-39.1875,0.033931814,-0.015864914,-0.049888838,-0.9980521
88245409098418,2.195714,-1.4682958,12.51536,-0.696844,0.62476194,0.30757043,-9.85,-37.1875,-39.2,0.037236847,-0.010075054,-0.042775847,-0.9983397
